Price,Distance,Bedroom,Bathroom,CarSpace,Landsize,BuildingArea,YearBuilt,Regionname,Date,Lattitude,Longtitude
611000,36.9,3,2,1,691,109,1960,Eastern Victoria,01/07/2017,-38.11948,145.14928
1850000,9.7,3,1,1,1015,166,1930,Southern Metropolitan,06/08/2016,-37.8074,145.0826
900000,2,2,1,0,139,78,1890,Northern Metropolitan,27/05/2017,-37.79812,144.98873
820000,3.4,3,1,0,185,98,1900,Northern Metropolitan,09/09/2017,-37.78449,144.93482
1495000,17.9,5,2,3,557,166,1950,Southern Metropolitan,18/11/2017,-37.9695,145.0593
660000,14.7,5,2,2,571,227.6,2011,Western Metropolitan,01/07/2017,-37.89467,144.72018
1400000,8.4,3,2,3,2522,195,2006,Western Metropolitan,07/05/2016,-37.8462,144.8944
986000,15.5,4,2,1,541,155,1995,South-Eastern Metropolitan,28/10/2017,-37.94082,145.09671
850000,35.4,3,1,3,700,118,1960,South-Eastern Metropolitan,09/12/2017,-38.09491,145.13469
790000,9.9,3,3,1,291,175,2009,Northern Metropolitan,12/11/2016,-37.7271,144.9261
2200000,10.7,4,2,2,654,286,2000,Southern Metropolitan,18/06/2016,-37.9292,145.0236
832000,6.4,4,1,1,219,113,1910,Western Metropolitan,24/02/2018,-37.79761,144.88053
620000,13.5,3,1,4,699,125,1960,Western Metropolitan,08/10/2016,-37.7905,144.8033
475000,18.4,3,1,1,345,180,2003,Western Metropolitan,17/03/2018,-37.87161,144.69305
677500,7.8,2,1,1,224,89,1915,Western Metropolitan,07/05/2016,-37.8083,144.8841
934000,9.5,4,2,1,581,163,1975,Western Metropolitan,15/07/2017,-37.76421,144.85594
1000000,4.6,2,1,0,115,68,1890,Southern Metropolitan,11/11/2017,-37.8518,145.0032
895000,13,3,1,2,697,148,1955,Northern Metropolitan,06/05/2017,-37.7097,144.9256
890000,10.3,2,1,2,275,106,1970,Southern Metropolitan,12/08/2017,-37.91106,145.02394
1262000,10.3,2,1,2,440,103,1930,Southern Metropolitan,06/01/2018,-37.91444,145.02076
1340000,5.5,2,1,1,297,108,1910,Northern Metropolitan,28/08/2016,-37.7627,144.9986
615500,12.9,3,2,1,238,118,2011,Western Metropolitan,29/07/2017,-37.70322,144.88236
1655000,10.7,5,2,2,679,288,1950,Southern Metropolitan,27/11/2016,-37.9291,145.0283
1014000,10.7,2,1,1,267,131,1990,Southern Metropolitan,30/07/2016,-37.9055,145.0173
587000,7.9,2,1,1,721,78,1960,Eastern Metropolitan,12/11/2016,-37.7634,145.0406
431500,29.8,3,1,4,738,86,1990,Western Victoria,04/11/2017,-37.7113,144.5622
915000,9.1,4,3,1,662,265,2016,Western Metropolitan,16/04/2016,-37.8307,144.8725
1691500,5.2,3,2,3,470,152,1920,Northern Metropolitan,17/09/2016,-37.7788,144.9688
1905000,5.6,4,2,2,591,190,1910,Southern Metropolitan,14/05/2016,-37.812,145.0268
1008000,3.5,2,1,1,150,77,1890,Northern Metropolitan,06/08/2016,-37.7833,144.9819
1358000,22.2,4,4,2,658,105,1975,Eastern Metropolitan,24/02/2018,-37.89237,145.22191
480000,12.4,3,2,1,218,110,2004,Northern Metropolitan,03/12/2016,-37.7133,145.0374
1680000,10.2,4,3,3,726,194,1958,Southern Metropolitan,17/06/2017,-37.85842,145.10288
1895000,11.4,4,2,2,557,220,1920,Southern Metropolitan,19/08/2017,-37.91741,145.02873
930000,6.4,3,1,4,545,116,1940,Western Metropolitan,15/07/2017,-37.78571,144.87346
3207000,10.7,5,5,3,1561,272,1969,Southern Metropolitan,10/12/2016,-37.9102,145.0245
1325000,5.2,3,1,1,331,120,1920,Northern Metropolitan,23/09/2017,-37.75877,144.97316
440000,8.4,2,1,1,706,65,1970,Northern Metropolitan,21/10/2017,-37.73543,145.0162
540000,6.6,2,1,1,483,51,1970,Southern Metropolitan,27/06/2016,-37.8727,144.9969
730000,23,4,2,2,655,184,1965,Eastern Metropolitan,03/09/2017,-37.79725,145.29651
320000,12,2,1,1,89,65,1965,Northern Metropolitan,22/07/2017,-37.71766,145.00132
352500,9.2,2,1,1,15100,66,2012,Western Metropolitan,18/03/2017,-37.7795,144.8729
1015000,6.6,2,1,2,114,120,2000,Southern Metropolitan,07/11/2016,-37.8723,144.9961
1201000,6.6,4,2,1,299,158,1910,Western Metropolitan,10/12/2016,-37.8087,144.8952
1240000,17.9,3,1,4,605,130,1960,Southern Metropolitan,03/06/2017,-37.97161,145.07036
945000,15.4,4,2,2,294,194,2010,Eastern Metropolitan,15/07/2017,-37.85156,145.16923
1110000,11.2,4,2,2,401,129,1970,Southern Metropolitan,03/09/2016,-37.8332,145.1105
478000,25.5,3,2,2,162,150,2011,Northern Metropolitan,07/10/2017,-37.62134,145.02416
1036000,14.7,4,2,2,772,163,1980,Eastern Metropolitan,21/10/2017,-37.88366,145.22212
855000,18,6,3,3,804,214,1980,Eastern Metropolitan,27/05/2017,-37.70872,145.16102
760000,8.8,9,8,7,1254,280,1928,Northern Metropolitan,22/05/2016,-37.7367,144.9895
1350000,12.4,5,2,3,770,230,1980,Eastern Metropolitan,04/11/2017,-37.78,145.1425
1465000,13.9,3,2,2,319,256,2015,Southern Metropolitan,18/06/2016,-37.9256,145.0533
1590000,7.5,3,2,2,289,181,2010,Southern Metropolitan,19/11/2016,-37.8451,145.0525
1211000,6.5,2,1,0,302,97,1915,Northern Metropolitan,25/02/2017,-37.7549,145.0035
595000,11.2,3,1,1,490,116,1970,Northern Metropolitan,06/05/2017,-37.7152,144.9817
750000,10.5,5,3,3,561,114,1960,Western Metropolitan,14/10/2017,-37.77863,144.84554
1000000,13.8,3,2,3,402,99,1970,Southern Metropolitan,14/10/2017,-37.92066,145.0669
800000,17.9,3,1,1,366,121,1970,Southern Metropolitan,24/06/2017,-37.96877,145.07484
635000,14.5,4,2,2,531,138,1975,Western Metropolitan,08/07/2017,-37.71368,144.82082
1000000,3.8,2,1,1,90,106,2007,Southern Metropolitan,07/05/2016,-37.8357,144.9376
775000,13.3,4,1,2,665,147,1980,Western Metropolitan,29/04/2017,-37.7662,144.8383
675000,31.7,5,3,2,615,208,2000,Western Metropolitan,23/09/2017,-37.59115,144.72581
1957500,17.3,4,2,2,789,180,1980,Southern Metropolitan,11/11/2017,-37.9792,145.035
592500,20.6,4,2,2,448,188,2011,Northern Metropolitan,22/07/2017,-37.57635,144.91151
510000,25.9,3,2,2,385,135,2010,Northern Victoria,09/12/2017,-37.61204,145.13212
1460000,9.3,3,1,2,451,121,1960,Southern Metropolitan,03/12/2016,-37.8874,145.019
820000,16.5,4,2,3,657,36,2004,Northern Metropolitan,09/12/2017,-37.66884,144.88636
805000,11.2,2,1,4,712,82,1970,Northern Metropolitan,19/08/2017,-37.69994,144.93489
1050000,10.1,3,1,2,184,133,1990,Southern Metropolitan,22/07/2017,-37.90017,145.05812
1105000,11.2,3,1,1,643,119,1950,Western Metropolitan,28/05/2016,-37.7449,144.8899
1320000,6.7,4,2,2,570,190,1970,Northern Metropolitan,17/02/2018,-37.75383,144.97812
870000,6.9,3,2,2,156,152,2000,Western Metropolitan,23/04/2016,-37.7631,144.9357
1950000,15.5,5,3,2,585,275,1992,Eastern Metropolitan,09/12/2017,-37.75644,145.15528
1410000,5.4,3,1,1,404,113,1930,Southern Metropolitan,08/07/2017,-37.79893,145.04266
2280000,5.4,4,2,1,715,221,1899,Southern Metropolitan,03/03/2018,-37.80877,145.04594
1750000,5.6,4,3,2,641,230,2010,Southern Metropolitan,27/11/2016,-37.7982,145.0281
860000,23.5,4,2,0,725,196,1985,South-Eastern Metropolitan,24/06/2017,-37.9088,145.26319
840000,13.5,3,2,1,303,225,2016,Western Metropolitan,03/09/2016,-37.718,144.878
1301000,13.6,3,1,2,620,88,1970,Southern Metropolitan,18/03/2017,-37.8812,145.105
380000,6.1,1,1,1,2879,49,1967,Southern Metropolitan,04/06/2016,-37.863,144.9747
450000,17.4,3,1,1,702,96,1970,Northern Metropolitan,08/07/2017,-37.66059,144.92006
593000,13.9,3,2,2,605,102,1965,Western Metropolitan,04/06/2016,-37.7792,144.8117
535000,4.1,2,1,1,760,58,1930,Southern Metropolitan,04/06/2016,-37.8474,144.9625
1060000,14.7,4,3,2,978,325,2003,Western Metropolitan,07/10/2017,-37.89157,144.7584
1190000,6.1,3,1,1,460,140,1955,Southern Metropolitan,29/04/2017,-37.8623,144.9772
730000,13.9,3,2,3,628,140,1960,Western Metropolitan,04/03/2017,-37.7801,144.8121
1560000,3.8,3,2,2,241,131,1900,Southern Metropolitan,10/09/2016,-37.8346,144.9448
438000,31.7,3,2,2,575,172,2016,Northern Victoria,03/09/2017,-37.66745,144.55857
1177000,14.7,3,2,2,608,162,1979,Eastern Metropolitan,03/03/2018,-37.84767,145.15369
1425000,2.4,3,3,3,81,81,2000,Northern Metropolitan,17/06/2017,-37.82622,144.99879
854000,5.1,2,1,1,774,90,1945,Southern Metropolitan,22/04/2017,-37.8582,144.9979
691000,18.4,3,1,6,709,150,1986,Western Metropolitan,03/03/2018,-37.88137,144.69321
570000,23,2,1,1,312,110,1994,Eastern Metropolitan,01/07/2017,-37.80752,145.27212
1700000,16.7,3,1,2,714,119,1960,Eastern Metropolitan,17/02/2018,-37.86993,145.16531
450000,11.2,3,1,2,179,108,2002,Northern Metropolitan,22/05/2016,-37.7108,145.0289
2500000,13.8,4,2,4,683,199,1980,Southern Metropolitan,23/09/2017,-37.92983,145.00167
615000,13.5,3,2,6,667,152,1975,Western Metropolitan,03/12/2016,-37.7969,144.8086
1461400,13.1,3,2,2,780,235,1927,Eastern Metropolitan,17/09/2016,-37.8244,145.1319
1290000,8,3,1,1,618,132,1960,Western Metropolitan,28/08/2016,-37.7442,144.9249
1400000,6.9,3,2,2,394,160,1890,Western Metropolitan,16/04/2016,-37.7699,144.9149
631090,4.2,2,2,1,2136,94,2012,Northern Metropolitan,27/06/2016,-37.7956,144.935
1875000,10.9,4,2,2,715,227,1930,Eastern Metropolitan,11/11/2017,-37.8142,145.1278
1031000,27,3,2,3,564,150,1950,South-Eastern Metropolitan,28/10/2017,-38.06087,145.12686
1851000,7.9,3,2,2,618,215,1960,Eastern Metropolitan,13/05/2017,-37.7817,145.0391
505000,18.4,4,2,2,498,167,2010,Western Metropolitan,12/08/2017,-37.84267,144.65407
802000,14.7,1,1,2,533,120,1960,South-Eastern Metropolitan,08/10/2016,-37.9348,145.0836
451500,9.4,3,1,1,180,88,1965,Western Metropolitan,15/07/2017,-37.83648,144.86296
520000,18.4,3,1,2,538,112,1980,Western Metropolitan,19/08/2017,-37.88531,144.68431
360000,17.4,3,1,1,154,108,2008,Northern Metropolitan,29/07/2017,-37.64992,144.91883
482500,4.5,2,1,1,443,50,1970,Southern Metropolitan,08/10/2016,-37.8493,145.0006
977500,18,4,2,3,1004,184,1985,Eastern Metropolitan,17/06/2017,-37.69999,145.1617
690000,14.7,4,2,2,540,531,2012,Western Metropolitan,15/07/2017,-37.90715,144.76527
2205000,9.2,4,2,2,750,214,1950,Southern Metropolitan,03/12/2016,-37.7906,145.0788
920000,23.5,4,2,2,727,218,1990,South-Eastern Metropolitan,24/02/2018,-37.92628,145.24259
1700000,9.2,3,2,5,754,175,1960,Southern Metropolitan,27/06/2016,-37.786,145.0886
1910000,4.1,3,1,3,217,125,1900,Southern Metropolitan,28/08/2016,-37.8474,144.9582
709000,13.6,4,2,2,453,213,2007,Western Metropolitan,14/05/2016,-37.7016,144.8974
970000,6.9,2,1,2,272,85,1900,Western Metropolitan,20/05/2017,-37.7641,144.9073
500000,31.7,4,2,4,600,135,1975,Western Victoria,24/02/2018,-37.68728,144.5794
1016000,14.6,4,3,2,272,188,2000,Southern Metropolitan,11/02/2017,-37.9443,145.0444
1050000,13.8,4,2,3,248,184,1970,Southern Metropolitan,07/10/2017,-37.93682,145.0762
515000,13.5,4,2,2,332,159,2006,Western Metropolitan,08/04/2017,-37.7962,144.8064
1020000,20.4,5,2,2,981,301,1990,Northern Metropolitan,18/11/2017,-37.6529,144.8888
2640000,11.2,4,2,2,848,246,1975,Southern Metropolitan,26/07/2016,-37.9234,145.0042
1660000,16.7,5,2,2,790,291,1990,South-Eastern Metropolitan,23/09/2017,-37.90001,145.18688
1950000,3.5,4,2,2,233,216,1890,Northern Metropolitan,14/05/2016,-37.7786,144.9818
787000,11.2,4,2,1,583,114,1950,Northern Metropolitan,03/03/2018,-37.70947,144.94664
2160000,3.5,4,2,3,391,194,2000,Southern Metropolitan,14/10/2017,-37.83964,144.935
1012000,11.4,3,2,1,323,142,2015,Eastern Metropolitan,17/09/2016,-37.7359,145.0614
410000,6.4,2,2,1,65,80,2014,Western Metropolitan,15/10/2016,-37.7881,144.8838
1459000,16.7,4,2,2,671,164,1975,Eastern Metropolitan,17/02/2018,-37.88618,145.14701
1403000,2.6,3,2,2,2401,132,1980,Northern Metropolitan,27/11/2016,-37.7818,144.9576
783000,15.5,4,2,2,489,166,2000,Western Metropolitan,17/02/2018,-37.87536,144.77117
1290000,6.8,3,1,0,256,50,1915,Western Metropolitan,03/03/2018,-37.86045,144.89185
2000000,6.1,4,2,3,420,160,1910,Southern Metropolitan,04/03/2017,-37.8667,144.9832
2614000,9.2,4,2,2,772,150,1955,Southern Metropolitan,04/03/2017,-37.7959,145.0787
1390000,10.4,4,2,1,627,196,1950,Southern Metropolitan,12/08/2017,-37.85374,145.12459
485000,20.6,3,2,1,321,150,2013,Northern Metropolitan,19/08/2017,-37.56937,144.90524
600000,15.5,4,1,1,484,100,1995,Western Metropolitan,21/10/2017,-37.87373,144.77972
1436000,3.3,2,1,0,130,81,1900,Southern Metropolitan,04/03/2017,-37.8431,144.9565
800000,10.4,2,1,2,352,83,1950,Western Metropolitan,23/09/2017,-37.7361,144.88306
650000,11.7,2,1,1,194,120,1975,Southern Metropolitan,11/03/2017,-37.8509,145.1119
1285000,16.7,5,2,1,651,124,1970,Eastern Metropolitan,19/08/2017,-37.8656,145.15034
1900000,5.3,3,2,3,502,133,1920,Northern Metropolitan,25/11/2017,-37.7721,145.0006
708000,11.1,3,1,2,585,97,1960,Western Metropolitan,15/10/2016,-37.8258,144.8523
935000,11,4,2,2,629,180,1985,Western Metropolitan,15/07/2017,-37.86027,144.82073
1235000,17.2,4,2,4,624,161,1960,Eastern Metropolitan,24/06/2017,-37.83344,145.19063
200000,13.9,1,1,1,1175,35,1970,Western Metropolitan,20/05/2017,-37.7849,144.8272
1485000,9.7,5,2,4,502,365,2012,Western Metropolitan,18/06/2016,-37.7317,144.9177
775500,17.9,3,1,4,840,125,1980,Northern Metropolitan,15/07/2017,-37.66919,145.06799
786000,13.1,2,1,4,687,94,1960,Northern Metropolitan,27/05/2017,-37.71833,144.96935
500000,14,3,1,1,404,86,1960,Northern Metropolitan,09/12/2017,-37.69412,144.92005
1570000,6.2,5,2,1,374,222,1930,Western Metropolitan,07/10/2017,-37.84507,144.8792
427500,11.2,2,1,1,146,84,1980,Northern Metropolitan,07/11/2016,-37.719,145.0014
526000,12.4,3,1,1,404,101,1960,Northern Metropolitan,07/11/2016,-37.7075,144.9678
750000,11.2,3,1,3,650,189,1950,Northern Metropolitan,24/02/2018,-37.71498,144.95076
705000,17.9,3,2,2,840,161,1970,Northern Metropolitan,08/07/2017,-37.67391,145.0618
940000,14.2,4,4,2,327,209,2011,Eastern Metropolitan,17/02/2018,-37.86032,145.11546
1352000,14.2,4,3,2,708,150,1960,Eastern Metropolitan,17/06/2017,-37.89187,145.11049
1425000,5.3,3,1,1,333,108,1930,Southern Metropolitan,12/08/2017,-37.82737,145.02971
985000,17.5,3,1,2,674,98,1950,South-Eastern Metropolitan,09/09/2017,-37.93539,145.11986
855000,1.9,1,1,0,67,72,1900,Southern Metropolitan,16/09/2017,-37.8343,144.95529
2100000,7.9,1,1,1,678,303,2016,Southern Metropolitan,17/06/2017,-37.80292,145.06424
1600000,10.3,3,2,3,691,222,1930,Southern Metropolitan,21/10/2017,-37.90708,145.02531
485000,3.3,2,1,0,5467,73,1970,Southern Metropolitan,08/04/2017,-37.8406,145.0035
1050000,4.5,3,3,2,87,151,1998,Northern Metropolitan,19/11/2016,-37.7739,144.975
1820000,16,4,2,2,680,680,2006,Southern Metropolitan,08/07/2017,-37.94882,145.03111
1346000,6.5,3,2,2,349,130,1918,Northern Metropolitan,20/05/2017,-37.7544,144.998
650000,2.1,2,1,0,438,2,1900,Southern Metropolitan,08/04/2017,-37.8353,144.9599
1250000,3.4,2,1,0,158,95,1890,Northern Metropolitan,13/05/2017,-37.7925,144.9995
410000,29.8,4,1,2,583,136,1975,Western Victoria,03/02/2018,-37.71357,144.57512
780000,20,2,2,2,390,119,1950,South-Eastern Metropolitan,25/11/2017,-37.9797,145.0751
1635000,11.2,3,1,2,366,156,1920,Southern Metropolitan,03/09/2016,-37.9038,145.0001
1420000,10.3,3,2,2,344,206,2012,Southern Metropolitan,17/02/2018,-37.93001,145.01368
1780000,13.8,4,3,6,1057,220,1962,Western Metropolitan,04/06/2016,-37.8681,144.819
1010000,2.5,2,1,1,151,151,1998,Northern Metropolitan,24/09/2016,-37.8311,144.9914
2090000,8.4,4,3,2,569,240,1920,Southern Metropolitan,28/10/2017,-37.88247,145.06621
1082000,8.4,4,3,2,233,165,2011,Western Metropolitan,06/08/2016,-37.841,144.8874
1500000,12.4,5,3,3,930,135,1965,Eastern Metropolitan,11/11/2017,-37.79,145.1186
1150000,17.9,4,2,2,700,584,1964,Southern Metropolitan,09/12/2017,-37.96841,145.07175
970000,10.4,3,1,2,634,140,1960,Western Metropolitan,06/01/2018,-37.72904,144.88259
438000,12.1,2,2,2,105,95,2010,Northern Metropolitan,07/10/2017,-37.678,145.05693
1197000,13.9,3,1,2,692,147,1949,Southern Metropolitan,22/05/2016,-37.9232,145.0563
570000,10.5,3,2,1,255,108,2015,Western Metropolitan,21/10/2017,-37.79482,144.79027
1635000,4.3,3,1,2,619,170,1930,Western Metropolitan,14/10/2017,-37.7755,144.9275
1630000,11.4,3,1,2,554,131,1960,Southern Metropolitan,14/10/2017,-37.91655,145.04525
1322000,6.9,3,1,1,549,192,1930,Western Metropolitan,14/05/2016,-37.7696,144.929
1210000,6.7,3,1,4,460,141,1920,Northern Metropolitan,03/09/2017,-37.74513,144.95458
1198000,10.8,3,2,2,650,131,1970,Eastern Metropolitan,17/02/2018,-37.77022,145.08623
701000,13.6,3,2,2,235,112,2000,Southern Metropolitan,08/04/2017,-37.8856,145.0934
730000,6.7,3,2,1,184,138,2007,Northern Metropolitan,07/10/2017,-37.73748,144.97217
640000,17.9,4,2,2,576,189,1980,Northern Metropolitan,25/11/2017,-37.6682,145.0515
679000,20.4,4,3,2,566,201,2017,Northern Metropolitan,06/01/2018,-37.61063,144.90826
830000,14.7,3,2,2,1025,195,1970,Western Metropolitan,17/06/2017,-37.90188,144.65138
695000,12.8,3,2,2,716,154,1970,Western Metropolitan,19/11/2016,-37.734,144.8593
875000,17.9,3,2,1,163,144,2017,Southern Metropolitan,03/03/2018,-37.96066,145.04109
590000,20.6,3,2,2,448,166,2011,Northern Metropolitan,17/03/2018,-37.58168,144.92127
670000,15.3,3,2,2,541,121,1980,Northern Metropolitan,12/08/2017,-37.67231,145.00556
2000000,2.6,3,2,1,217,180,1910,Northern Metropolitan,19/11/2016,-37.8158,144.9931
883300,17.5,5,2,2,402,177,1980,South-Eastern Metropolitan,19/08/2017,-37.94452,145.11108
1250000,8.8,3,1,2,644,141,1980,Northern Metropolitan,03/09/2016,-37.7419,145.0049
3650000,5.6,3,2,3,1353,282,1960,Southern Metropolitan,22/08/2016,-37.8006,145.0218
1125000,14.3,4,3,2,284,180,2006,Eastern Metropolitan,17/06/2017,-37.79773,145.15141
1250000,13.7,4,3,2,398,220,2014,Southern Metropolitan,10/09/2016,-37.9381,145.0161
1850000,3.6,4,2,3,406,224,1910,Northern Metropolitan,03/03/2018,-37.78624,144.99343
1510000,5.4,3,1,2,446,115,1960,Southern Metropolitan,12/08/2017,-37.79855,145.04493
700000,9.7,3,1,1,188,110,1970,Southern Metropolitan,07/05/2016,-37.8065,145.065
2050000,11.2,3,3,2,398,262,2012,Southern Metropolitan,10/12/2016,-37.899,144.9901
2202000,16.7,5,3,2,745,288,2004,Eastern Metropolitan,18/11/2017,-37.8689,145.1546
550000,8.5,2,1,1,164,80.7,2008,Northern Metropolitan,22/07/2017,-37.72219,144.92559
712500,31.2,3,1,2,324,100,1955,South-Eastern Metropolitan,11/11/2017,-38.0723,145.1319
1900000,10.9,5,3,2,613,133,1955,Eastern Metropolitan,26/08/2017,-37.82703,145.12938
1051000,11.2,3,2,2,913,112,1950,Northern Metropolitan,23/09/2017,-37.70072,144.91662
490000,18,3,2,2,251,128,2009,Western Metropolitan,07/10/2017,-37.71202,144.75072
3350000,7.9,5,4,2,600,401,2011,Southern Metropolitan,21/10/2017,-37.80984,145.08321
960000,11.2,3,2,1,310,114,1970,Southern Metropolitan,25/02/2017,-37.8733,145.0883
600000,13.5,2,1,1,290,116,1980,Western Metropolitan,04/03/2017,-37.7273,144.8744
678000,13.8,2,1,1,340,90,1980,Eastern Metropolitan,15/10/2016,-37.7564,145.1195
1560000,13.7,3,1,3,593,125,1955,Southern Metropolitan,04/03/2017,-37.9399,145.0204
631000,34.9,3,2,2,657,199,1998,South-Eastern Metropolitan,17/03/2018,-38.11395,145.18924
1700000,2.4,3,2,2,169,123,1900,Northern Metropolitan,06/01/2018,-37.83261,144.99895
2460000,5.6,4,4,2,737,293,1910,Southern Metropolitan,24/09/2016,-37.8042,145.0291
1391000,13.9,3,1,1,764,175,1965,Eastern Metropolitan,23/04/2016,-37.7934,145.1207
1840000,14.2,6,2,2,554,368,1999,Eastern Metropolitan,26/08/2017,-37.87591,145.13958
790000,9.5,3,2,2,537,140,1970,Western Metropolitan,11/11/2017,-37.7528,144.8567
1000000,7,2,1,1,220,105,1910,Western Metropolitan,04/03/2017,-37.8115,144.8875
1250000,9.2,2,1,2,438,107,1910,Southern Metropolitan,28/08/2016,-37.8511,145.0428
2128000,11.2,4,3,2,771,312,2000,Southern Metropolitan,03/09/2016,-37.8239,145.0969
1501000,27,4,2,2,817,220,2003,South-Eastern Metropolitan,28/10/2017,-38.06923,145.1278
990000,6.6,3,1,0,371,134,1910,Western Metropolitan,12/11/2016,-37.8066,144.8853
2850000,9.2,4,3,2,1184,305,1935,Southern Metropolitan,07/11/2016,-37.8526,145.0848
2800000,6.2,4,2,1,643,209,1910,Southern Metropolitan,17/02/2018,-37.82176,145.05381
772000,5.2,1,1,1,147,82,1890,Northern Metropolitan,28/08/2016,-37.7643,144.9584
1350000,1.6,2,1,0,131,110,1900,Northern Metropolitan,13/05/2017,-37.7999,144.9776
1350000,11.4,3,2,1,359,204,2002,Southern Metropolitan,03/03/2018,-37.92025,145.03482
6300000,5.9,5,4,4,900,435,1930,Southern Metropolitan,17/03/2018,-37.84802,145.03341
1560000,8.4,4,2,3,480,235,1940,Western Metropolitan,06/05/2017,-37.8439,144.8733
945000,5.2,2,1,2,246,103,1910,Northern Metropolitan,30/07/2016,-37.775,144.9536
731000,12.4,2,1,1,217,115,2005,Eastern Metropolitan,22/07/2017,-37.75671,145.11401
850000,16.2,5,2,2,1007,183,1950,Eastern Metropolitan,07/10/2017,-37.72196,145.1134
2800000,7.7,5,2,2,768,254,1990,Southern Metropolitan,23/09/2017,-37.83825,145.08163
1290000,15.5,3,2,2,960,200,1985,Eastern Metropolitan,21/10/2017,-37.76598,145.16524
545000,2.1,1,1,1,1730,60,2011,Northern Metropolitan,12/08/2017,-37.79636,144.98394
860000,13.9,3,2,1,210,131,2005,Southern Metropolitan,26/07/2016,-37.9075,145.061
1460000,8,3,1,2,373,107,1970,Western Metropolitan,07/05/2016,-37.8661,144.8973
1200000,13.8,3,1,2,730,155,1960,Eastern Metropolitan,06/08/2016,-37.76,145.1054
980000,14.2,4,2,2,800,164,1970,Eastern Metropolitan,25/11/2017,-37.8882,145.1146
654000,17.9,4,1,1,306,149,1990,Northern Metropolitan,28/10/2017,-37.66474,145.07709
520000,7.2,2,1,1,3256,74,1970,Southern Metropolitan,12/08/2017,-37.87594,144.98833
1050000,7.7,3,1,0,257,138,1920,Southern Metropolitan,07/11/2016,-37.881,144.9841
950000,27,3,1,2,560,146,1980,South-Eastern Metropolitan,23/09/2017,-38.03288,145.11678
1328000,16.1,5,3,3,785,252,1980,Eastern Metropolitan,12/08/2017,-37.78148,145.17818
625000,31.2,3,2,1,379,170,1950,South-Eastern Metropolitan,29/07/2017,-38.07912,145.12965
1439000,16.7,4,2,2,663,158,1970,Eastern Metropolitan,21/10/2017,-37.87215,145.17259
825000,17.9,4,2,2,678,183,1990,Northern Metropolitan,10/02/2018,-37.67427,145.06955
845000,13.8,4,1,2,745,130,1950,Western Metropolitan,11/02/2017,-37.8658,144.8155
475000,11.5,2,1,1,118,113,2010,Northern Metropolitan,15/10/2016,-37.7232,144.9154
835000,14.7,3,2,2,347,143,2000,Eastern Metropolitan,29/07/2017,-37.85377,145.15512
947500,1.6,1,1,0,87,66,1980,Northern Metropolitan,07/11/2016,-37.8019,144.9821
810000,8.4,3,1,1,390,84,1970,Western Metropolitan,12/11/2016,-37.847,144.8734
675000,39.8,4,2,2,1031,161,1960,Eastern Victoria,24/06/2017,-38.00224,145.41081
850000,6.2,2,1,2,173,107,2009,Western Metropolitan,17/03/2018,-37.84426,144.87911
1180000,14.7,5,2,4,738,258,1980,Eastern Metropolitan,23/09/2017,-37.86328,145.21477
580000,14.7,4,2,2,451,192,2000,Western Metropolitan,17/03/2018,-37.90813,144.63034
1445000,6.9,3,3,2,384,178,1920,Western Metropolitan,07/05/2016,-37.7617,144.9272
2250000,11.2,4,2,2,230,281,2012,Southern Metropolitan,27/11/2016,-37.9237,145.0056
1705000,13.7,5,2,2,648,364,1950,Southern Metropolitan,18/06/2016,-37.946,145.0181
1875000,7.7,3,3,0,235,211,2005,Southern Metropolitan,27/06/2016,-37.8775,144.9808
